coc_id,coc_name,year,median_contract_rent_2019_dollars,first_quartile_contract_rent_2019_dollars,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used,cpi_u_adjustment_factor
CA-507,Marin County CoC,2016,1807.11,1325.93,1258,423,835,2016,2010,1.06520643
CA-507,Marin County CoC,2017,1874.58,1336.15,1117,409,708,2017,2010,1.04298711
CA-507,Marin County CoC,2018,1946.37,1399.98,1095,387,708,2018,2010,1.01811977
CA-507,Marin County CoC,2019,2000.09,1453.11,1034,326,708,2019,2010,1.0
CA-508,Watsonville/Santa Cruz City & County CoC,2010,1377.88,959.87,2265,729,1536,2010,2010,1.17243736
CA-508,Watsonville/Santa Cruz City & County CoC,2011,1405.13,965.07,2771,646,2125,2011,2010,1.13656147
CA-508,Watsonville/Santa Cruz City & County CoC,2012,1421.05,989.55,2735,610,2125,2012,2010,1.11351777
CA-508,Watsonville/Santa Cruz City & County CoC,2013,1406.95,972.48,3536,641,2895,2013,2010,1.09744288
CA-508,Watsonville/Santa Cruz City & County CoC,2014,1434.71,1005.84,3529,634,2895,2014,2010,1.07992447
CA-508,Watsonville/Santa Cruz City & County CoC,2015,1475.05,1030.76,1964,610,1354,2015,2010,1.07864415
CA-508,Watsonville/Santa Cruz City & County CoC,2016,1497.77,1047.03,1959,605,1354,2016,2010,1.06520643
CA-508,Watsonville/Santa Cruz City & County CoC,2017,1522.65,1044.73,2249,450,1799,2017,2010,1.04298711
CA-508,Watsonville/Santa Cruz City & County CoC,2018,1587.2,1073.6,2320,521,1799,2018,2010,1.01811977
CA-508,Watsonville/Santa Cruz City & County CoC,2019,1623.36,1102.12,2167,467,1700,2019,2010,1.0
CA-509,Mendocino County CoC,2010,899.58,633.76,1202,235,967,2010,2010,1.17243736
CA-509,Mendocino County CoC,2011,904.04,629.54,1456,142,1314,2011,2010,1.13656147
CA-509,Mendocino County CoC,2012,905.38,605.58,1441,127,1314,2012,2010,1.11351777
CA-509,Mendocino County CoC,2013,915.18,582.19,1392,174,1218,2013,2010,1.09744288
CA-509,Mendocino County CoC,2014,908.97,572.91,1404,186,1218,2014,2010,1.07992447
CA-509,Mendocino County CoC,2015,907.83,585.71,947,152,795,2015,2010,1.07864415
CA-509,Mendocino County CoC,2016,904.59,587.17,1242,192,1050,2016,2010,1.06520643
CA-509,Mendocino County CoC,2017,941.33,626.7,1238,160,1078,2017,2010,1.04298711
CA-509,Mendocino County CoC,2018,948.53,661.29,880,157,723,2018,2010,1.01811977
CA-509,Mendocino County CoC,2019,971.41,703.94,785,247,538,2019,2010,1.0
CA-510,"Turlock, Modesto/Stanislaus County CoC",2010,942.73,727.63,1800,801,999,2010,2010,1.17243736
CA-510,"Turlock, Modesto/Stanislaus County CoC",2011,940.6,729.9,1434,643,791,2011,2010,1.13656147
CA-510,"Turlock, Modesto/Stanislaus County CoC",2012,932.95,718.62,1470,679,791,2012,2010,1.11351777
CA-510,"Turlock, Modesto/Stanislaus County CoC",2013,923.22,723.66,1201,556,645,2013,2010,1.09744288
CA-510,"Turlock, Modesto/Stanislaus County CoC",2014,910.3,710.26,1156,713,443,2014,2010,1.07992447
CA-510,"Turlock, Modesto/Stanislaus County CoC",2015,904.35,708.51,1408,725,683,2015,2010,1.07864415
CA-510,"Turlock, Modesto/Stanislaus County CoC",2016,906.91,710.44,1434,704,730,2016,2010,1.06520643
CA-510,"Turlock, Modesto/Stanislaus County CoC",2017,924.1,720.14,1661,840,821,2017,2010,1.04298711
CA-510,"Turlock, Modesto/Stanislaus County CoC",2018,953.61,724.97,1356,750,606,2018,2010,1.01811977
CA-510,"Turlock, Modesto/Stanislaus County CoC",2019,992.66,762.57,1923,835,1088,2019,2010,1.0
CA-511,Stockton/San Joaquin County CoC,2010,1020.49,755.74,3005,2840,165,2010,2010,1.17243736
CA-511,Stockton/San Joaquin County CoC,2011,1018.5,748.15,2540,2293,247,2011,2010,1.13656147
CA-511,Stockton/San Joaquin County CoC,2012,1014.62,735.87,1569,1322,247,2012,2010,1.11351777
CA-511,Stockton/San Joaquin County CoC,2013,1010.29,736.64,1541,1278,263,2013,2010,1.09744288
CA-511,Stockton/San Joaquin County CoC,2014,997.28,730.87,1588,1325,263,2014,2010,1.07992447
CA-511,Stockton/San Joaquin County CoC,2015,997.91,721.16,1708,1173,535,2015,2010,1.07864415
CA-511,Stockton/San Joaquin County CoC,2016,1009.9,727.64,1780,1245,535,2016,2010,1.06520643
CA-511,Stockton/San Joaquin County CoC,2017,1021.84,733.36,1542,975,567,2017,2010,1.04298711
CA-511,Stockton/San Joaquin County CoC,2018,1056.0,743.16,1685,1118,567,2018,2010,1.01811977
CA-511,Stockton/San Joaquin County CoC,2019,1088.31,764.45,2631,1073,1558,2019,2010,1.0
CA-512,Daly City/San Mateo County CoC,2010,1636.95,1253.0,1424,621,803,2010,2010,1.17243736
CA-512,Daly City/San Mateo County CoC,2011,1647.08,1258.76,1926,764,1162,2011,2010,1.13656147
CA-512,Daly City/San Mateo County CoC,2012,1643.1,1270.55,1845,683,1162,2012,2010,1.11351777
CA-512,Daly City/San Mateo County CoC,2013,1669.96,1276.93,1995,696,1299,2013,2010,1.09744288
CA-512,Daly City/San Mateo County CoC,2014,1690.19,1298.89,2024,725,1299,2014,2010,1.07992447
CA-512,Daly City/San Mateo County CoC,2015,1792.33,1333.91,1483,708,775,2015,2010,1.07864415
CA-512,Daly City/San Mateo County CoC,2016,1879.24,1394.94,1361,586,775,2016,2010,1.06520643
CA-512,Daly City/San Mateo County CoC,2017,1994.71,1458.7,1253,616,637,2017,2010,1.04298711
CA-512,Daly City/San Mateo County CoC,2018,2114.82,1543.14,1238,601,637,2018,2010,1.01811977
CA-512,Daly City/San Mateo County CoC,2019,2234.24,1622.29,1512,611,901,2019,2010,1.0
CA-513,"Visalia/Kings, Tulare Counties CoC",2010,775.71,543.33,966,406,560,2010,2010,1.17243736
CA-513,"Visalia/Kings, Tulare Counties CoC",2011,785.69,552.24,804,457,347,2011,2010,1.13656147
CA-513,"Visalia/Kings, Tulare Counties CoC",2012,784.9,565.81,771,416,355,2012,2010,1.11351777
CA-513,"Visalia/Kings, Tulare Counties CoC",2013,779.24,562.78,705,409,296,2013,2010,1.09744288
CA-513,"Visalia/Kings, Tulare Counties CoC",2014,772.38,562.75,763,386,377,2014,2010,1.07992447
CA-513,"Visalia/Kings, Tulare Counties CoC",2015,779.76,568.73,862,417,445,2015,2010,1.07864415
CA-513,"Visalia/Kings, Tulare Counties CoC",2016,775.76,567.83,792,326,466,2016,2010,1.06520643
CA-513,"Visalia/Kings, Tulare Counties CoC",2017,777.36,567.23,853,354,499,2017,2010,1.04298711
CA-513,"Visalia/Kings, Tulare Counties CoC",2018,792.92,572.09,967,315,652,2018,2010,1.01811977
CA-513,"Visalia/Kings, Tulare Counties CoC",2019,804.24,580.97,1064,289,775,2019,2010,1.0
CA-514,Fresno City & County/Madera County CoC,2010,842.75,616.4,4288,1831,2457,2010,2010,1.17243736
CA-514,Fresno City & County/Madera County CoC,2011,846.16,621.21,5135,1313,3822,2011,2010,1.13656147
CA-514,Fresno City & County/Madera County CoC,2012,844.32,625.4,4492,670,3822,2012,2010,1.11351777
CA-514,Fresno City & County/Madera County CoC,2013,848.49,631.17,3131,594,2537,2013,2010,1.09744288
CA-514,Fresno City & County/Madera County CoC,2014,846.82,630.89,2592,709,1883,2014,2010,1.07992447
CA-514,Fresno City & County/Madera County CoC,2015,845.39,637.74,1722,539,1183,2015,2010,1.07864415
CA-514,Fresno City & County/Madera County CoC,2016,849.0,641.04,1883,452,1431,2016,2010,1.06520643
CA-514,Fresno City & County/Madera County CoC,2017,850.86,638.75,2016,487,1529,2017,2010,1.04298711
CA-514,Fresno City & County/Madera County CoC,2018,851.07,639.13,2144,463,1681,2018,2010,1.01811977
CA-514,Fresno City & County/Madera County CoC,2019,861.06,638.54,2508,439,2069,2019,2010,1.0
CA-515,"Roseville, Rocklin/Placer County CoC",2010,1225.83,944.27,1054,572,482,2010,2010,1.17243736
CA-515,"Roseville, Rocklin/Placer County CoC",2011,1245.17,919.58,821,466,355,2011,2010,1.13656147
CA-515,"Roseville, Rocklin/Placer County CoC",2012,1231.18,918.43,742,387,355,2012,2010,1.11351777
CA-515,"Roseville, Rocklin/Placer County CoC",2013,1239.75,917.41,908,385,523,2013,2010,1.09744288
CA-515,"Roseville, Rocklin/Placer County CoC",2014,1233.13,912.95,762,239,523,2014,2010,1.07992447
CA-515,"Roseville, Rocklin/Placer County CoC",2015,1249.35,925.53,796,297,499,2015,2010,1.07864415
CA-515,"Roseville, Rocklin/Placer County CoC",2016,1268.07,930.66,1021,522,499,2016,2010,1.06520643
CA-515,"Roseville, Rocklin/Placer County CoC",2017,1305.16,933.4,979,521,458,2017,2010,1.04298711
CA-515,"Roseville, Rocklin/Placer County CoC",2018,1342.56,961.88,950,492,458,2018,2010,1.01811977
CA-515,"Roseville, Rocklin/Placer County CoC",2019,1389.72,1002.49,617,321,296,2019,2010,1.0
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2010,780.67,558.98,336,215,121,2010,2010,1.17243736
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2011,781.22,555.82,527,356,171,2011,2010,1.13656147
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2012,790.53,572.57,524,342,182,2012,2010,1.11351777
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2013,779.43,560.43,851,504,347,2013,2010,1.09744288
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2014,774.49,560.26,630,548,82,2014,2010,1.07992447
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2015,770.69,564.0,591,244,347,2015,2010,1.07864415
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2016,778.07,568.15,1272,312,960,2016,2010,1.06520643
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2017,774.69,565.45,934,530,404,2017,2010,1.04298711
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2018,784.09,569.86,1149,459,690,2018,2010,1.01811977
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",2019,798.15,580.48,1349,543,806,2019,2010,1.0
CA-517,Napa City & County CoC,2010,1323.47,955.76,314,186,128,2010,2010,1.17243736
CA-517,Napa City & County CoC,2011,1347.35,976.42,230,138,92,2011,2010,1.13656147
CA-517,Napa City & County CoC,2012,1362.28,993.53,248,156,92,2012,2010,1.11351777
CA-517,Napa City & County CoC,2013,1371.75,1021.95,245,177,68,2013,2010,1.09744288
CA-517,Napa City & County CoC,2014,1382.35,1009.79,285,194,91,2014,2010,1.07992447
CA-517,Napa City & County CoC,2015,1425.63,1029.61,293,179,114,2015,2010,1.07864415
CA-517,Napa City & County CoC,2016,1444.14,1061.61,317,199,118,2016,2010,1.06520643
CA-517,Napa City & County CoC,2017,1482.38,1066.99,315,199,116,2017,2010,1.04298711
CA-517,Napa City & County CoC,2018,1526.51,1104.25,322,168,154,2018,2010,1.01811977
CA-517,Napa City & County CoC,2019,1567.35,1119.44,322,172,150,2019,2010,1.0
CA-518,Vallejo/Solano County CoC,2010,1294.34,982.39,829,403,426,2010,2010,1.17243736
CA-518,Vallejo/Solano County CoC,2011,1295.21,969.66,569,334,235,2011,2010,1.13656147
CA-518,Vallejo/Solano County CoC,2012,1291.18,974.65,622,387,235,2012,2010,1.11351777
CA-518,Vallejo/Solano County CoC,2013,1282.52,975.41,1329,440,889,2013,2010,1.09744288
CA-518,Vallejo/Solano County CoC,2014,1275.1,968.96,1295,406,889,2014,2010,1.07992447
CA-518,Vallejo/Solano County CoC,2015,1285.74,965.07,1082,287,795,2015,2010,1.07864415
CA-518,Vallejo/Solano County CoC,2016,1311.67,979.02,1118,323,795,2016,2010,1.06520643
CA-518,Vallejo/Solano County CoC,2017,1343.02,989.91,1232,315,917,2017,2010,1.04298711
CA-518,Vallejo/Solano County CoC,2018,1384.08,1008.98,1129,212,917,2018,2010,1.01811977
CA-518,Vallejo/Solano County CoC,2019,1435.48,1036.84,1151,219,932,2019,2010,1.0
CA-519,"Chico, Paradise/Butte County CoC",2010,889.92,652.73,742,347,395,2010,2010,1.17243736
CA-519,"Chico, Paradise/Butte County CoC",2011,884.38,647.01,897,357,540,2011,2010,1.13656147
CA-519,"Chico, Paradise/Butte County CoC",2012,875.06,648.94,897,357,540,2012,2010,1.11351777
CA-519,"Chico, Paradise/Butte County CoC",2013,882.85,666.37,712,289,423,2013,2010,1.09744288
CA-519,"Chico, Paradise/Butte County CoC",2014,867.73,664.47,696,273,423,2014,2010,1.07992447
CA-519,"Chico, Paradise/Butte County CoC",2015,871.24,667.23,571,286,285,2015,2010,1.07864415
CA-519,"Chico, Paradise/Butte County CoC",2016,892.07,674.12,574,289,285,2016,2010,1.06520643
CA-519,"Chico, Paradise/Butte County CoC",2017,900.92,682.09,1195,450,745,2017,2010,1.04298711
CA-519,"Chico, Paradise/Butte County CoC",2018,912.77,681.87,1125,380,745,2018,2010,1.01811977
CA-519,"Chico, Paradise/Butte County CoC",2019,925.58,693.67,1266,428,838,2019,2010,1.0
CA-520,Merced City & County CoC,2010,816.32,596.65,372,148,224,2010,2010,1.17243736
CA-520,Merced City & County CoC,2011,807.73,585.74,486,187,299,2011,2010,1.13656147
CA-520,Merced City & County CoC,2012,796.64,587.0,502,164,338,2012,2010,1.11351777
CA-520,Merced City & County CoC,2013,816.12,593.49,372,117,255,2013,2010,1.09744288
CA-520,Merced City & County CoC,2014,806.92,587.25,768,159,609,2014,2010,1.07992447
CA-520,Merced City & County CoC,2015,802.62,590.5,898,155,743,2015,2010,1.07864415
CA-520,Merced City & County CoC,2016,809.29,597.93,516,160,356,2016,2010,1.06520643
CA-520,Merced City & County CoC,2017,826.99,614.05,454,156,298,2017,2010,1.04298711
CA-520,Merced City & County CoC,2018,832.8,615.02,514,202,312,2018,2010,1.01811977
CA-520,Merced City & County CoC,2019,855.24,618.79,608,320,288,2019,2010,1.0
CA-521,"Davis, Woodland/Yolo County CoC",2010,1165.78,818.17,491,202,289,2010,2010,1.17243736
CA-521,"Davis, Woodland/Yolo County CoC",2011,1173.72,824.68,468,205,263,2011,2010,1.13656147
CA-521,"Davis, Woodland/Yolo County CoC",2012,1139.66,802.78,513,250,263,2012,2010,1.11351777
CA-521,"Davis, Woodland/Yolo County CoC",2013,1125.04,795.53,474,276,198,2013,2010,1.09744288
CA-521,"Davis, Woodland/Yolo County CoC",2014,1115.44,796.68,442,244,198,2014,2010,1.07992447
CA-521,"Davis, Woodland/Yolo County CoC",2015,1117.55,792.13,498,305,193,2015,2010,1.07864415
CA-521,"Davis, Woodland/Yolo County CoC",2016,1141.38,806.89,532,339,193,2016,2010,1.06520643
CA-521,"Davis, Woodland/Yolo County CoC",2017,1162.41,816.15,459,250,209,2017,2010,1.04298711
CA-521,"Davis, Woodland/Yolo County CoC",2018,1198.16,841.21,448,239,209,2018,2010,1.01811977
CA-521,"Davis, Woodland/Yolo County CoC",2019,1220.59,862.22,655,258,397,2019,2010,1.0
CA-522,Humboldt County CoC,2010,856.74,634.48,1355,355,1000,2010,2010,1.17243736
CA-522,Humboldt County CoC,2011,856.26,632.92,861,407,454,2011,2010,1.13656147
CA-522,Humboldt County CoC,2012,846.07,632.9,846,392,454,2012,2010,1.11351777
CA-522,Humboldt County CoC,2013,861.02,655.39,864,180,684,2013,2010,1.09744288
CA-522,Humboldt County CoC,2014,852.67,652.88,932,248,684,2014,2010,1.07992447
CA-522,Humboldt County CoC,2015,862.53,660.93,1180,244,936,2015,2010,1.07864415
CA-522,Humboldt County CoC,2016,861.45,657.02,1134,198,936,2016,2010,1.06520643
CA-522,Humboldt County CoC,2017,866.99,662.12,759,325,434,2017,2010,1.04298711
CA-522,Humboldt County CoC,2018,861.8,662.34,703,269,434,2018,2010,1.01811977
CA-522,Humboldt County CoC,2019,890.97,689.14,1702,300,1402,2019,2010,1.0
CA-523,"Colusa, Glenn, Trinity Counties CoC",2010,729.51,519.28,197,74,123,2010,2010,1.17243736
CA-523,"Colusa, Glenn, Trinity Counties CoC",2011,757.94,521.45,322,183,139,2011,2010,1.13656147
CA-523,"Colusa, Glenn, Trinity Counties CoC",2012,733.9,543.12,303,164,139,2012,2010,1.11351777
CA-523,"Colusa, Glenn, Trinity Counties CoC",2013,714.68,517.96,696,272,424,2013,2010,1.09744288
CA-523,"Colusa, Glenn, Trinity Counties CoC",2014,710.45,503.34,567,143,424,2014,2010,1.07992447
CA-523,"Colusa, Glenn, Trinity Counties CoC",2015,710.17,503.94,136,56,80,2015,2010,1.07864415
CA-523,"Colusa, Glenn, Trinity Counties CoC",2016,694.11,495.6,115,35,80,2016,2010,1.06520643
CA-523,"Colusa, Glenn, Trinity Counties CoC",2017,707.88,485.14,176,43,133,2017,2010,1.04298711
CA-523,"Colusa, Glenn, Trinity Counties CoC",2018,692.3,502.72,268,95,173,2018,2010,1.01811977
CA-523,"Colusa, Glenn, Trinity Counties CoC",2019,699.9,510.77,192,42,150,2019,2010,1.0
CA-524,Yuba City & County/Sutter County CoC,2010,869.27,631.18,512,387,125,2010,2010,1.17243736
CA-524,Yuba City & County/Sutter County CoC,2011,850.25,626.36,649,355,294,2011,2010,1.13656147
CA-524,Yuba City & County/Sutter County CoC,2012,855.62,637.51,492,272,220,2012,2010,1.11351777
CA-524,Yuba City & County/Sutter County CoC,2013,854.44,639.18,1485,1106,379,2013,2010,1.09744288
CA-524,Yuba City & County/Sutter County CoC,2014,857.82,638.62,726,347,379,2014,2010,1.07992447
CA-524,Yuba City & County/Sutter County CoC,2015,869.99,640.46,716,205,511,2015,2010,1.07864415
CA-524,Yuba City & County/Sutter County CoC,2016,874.33,652.79,702,191,511,2016,2010,1.06520643
CA-524,Yuba City & County/Sutter County CoC,2017,881.58,647.4,760,287,473,2017,2010,1.04298711
CA-524,Yuba City & County/Sutter County CoC,2018,872.93,640.19,765,292,473,2018,2010,1.01811977
CA-524,Yuba City & County/Sutter County CoC,2019,896.04,641.37,721,202,519,2019,2010,1.0
CA-525,El Dorado County CoC,2010,1139.03,840.49,146,63,83,2010,2010,1.17243736
CA-525,El Dorado County CoC,2011,1123.09,810.53,170,133,37,2011,2010,1.13656147
CA-525,El Dorado County CoC,2012,1117.11,812.88,217,180,37,2012,2010,1.11351777
CA-525,El Dorado County CoC,2013,1094.17,806.19,180,131,49,2013,2010,1.09744288
CA-525,El Dorado County CoC,2014,1083.19,792.05,195,146,49,2014,2010,1.07992447
CA-525,El Dorado County CoC,2015,1088.38,775.99,269,121,148,2015,2010,1.07864415
CA-525,El Dorado County CoC,2016,1100.97,797.14,269,121,148,2016,2010,1.06520643
CA-525,El Dorado County CoC,2017,1091.43,779.05,602,106,496,2017,2010,1.04298711
CA-525,El Dorado County CoC,2018,1140.59,781.17,645,149,496,2018,2010,1.01811977
CA-525,El Dorado County CoC,2019,1162.37,804.58,613,133,480,2019,2010,1.0
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2010,898.8,648.51,289,67,222,2010,2010,1.17243736
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2011,892.98,634.02,406,137,269,2011,2010,1.13656147
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2012,885.16,631.55,379,110,269,2012,2010,1.11351777
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2013,891.17,639.15,376,136,240,2013,2010,1.09744288
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2014,870.97,643.61,382,142,240,2014,2010,1.07992447
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2015,878.23,657.69,430,128,302,2015,2010,1.07864415
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2016,897.04,666.4,632,151,481,2016,2010,1.06520643
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2017,885.6,661.23,367,103,264,2017,2010,1.04298711
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2018,894.12,621.51,398,134,264,2018,2010,1.01811977
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2019,896.97,625.5,845,158,687,2019,2010,1.0
CA-527,Tehama County CoC,2010,768.9,532.44,,,,2010,2010,1.17243736
CA-527,Tehama County CoC,2011,783.44,571.94,,,,2011,2010,1.13656147
CA-527,Tehama County CoC,2012,771.57,567.4,,,,2012,2010,1.11351777
CA-527,Tehama County CoC,2013,757.11,553.71,,,,2013,2010,1.09744288
CA-527,Tehama County CoC,2014,744.86,552.62,,,,2014,2010,1.07992447
CA-527,Tehama County CoC,2015,700.51,536.5,138,78,60,2015,2010,1.07864415
CA-527,Tehama County CoC,2016,688.79,532.13,133,73,60,2016,2010,1.06520643
CA-527,Tehama County CoC,2017,670.37,506.35,124,68,56,2017,2010,1.04298711
CA-527,Tehama County CoC,2018,684.68,515.89,125,69,56,2018,2010,1.01811977
CA-527,Tehama County CoC,2019,691.32,514.36,288,73,215,2019,2010,1.0
CA-529,Lake County CoC,2010,827.56,531.74,,,,2010,2010,1.17243736
CA-529,Lake County CoC,2011,837.23,540.28,,,,2011,2010,1.13656147
CA-529,Lake County CoC,2012,805.9,568.78,,,,2012,2010,1.11351777
CA-529,Lake County CoC,2013,815.09,577.92,,,,2013,2010,1.09744288
CA-529,Lake County CoC,2014,821.88,572.32,,,,2014,2010,1.07992447
CA-529,Lake County CoC,2015,807.87,564.03,315,27,288,2015,2010,1.07864415
CA-529,Lake County CoC,2016,777.53,556.58,332,44,288,2016,2010,1.06520643
CA-529,Lake County CoC,2017,814.76,553.98,401,28,373,2017,2010,1.04298711
CA-529,Lake County CoC,2018,822.25,515.61,615,24,591,2018,2010,1.01811977
CA-529,Lake County CoC,2019,832.91,529.84,408,26,382,2019,2010,1.0
CA-530,"Alpine, Inyo, Mono Counties CoC",2010,916.79,625.45,,,,2010,2010,1.17243736
CA-530,"Alpine, Inyo, Mono Counties CoC",2011,937.99,709.38,,,,2011,2010,1.13656147
CA-530,"Alpine, Inyo, Mono Counties CoC",2012,971.46,701.03,,,,2012,2010,1.11351777
CA-530,"Alpine, Inyo, Mono Counties CoC",2013,913.63,597.55,,,,2013,2010,1.09744288
CA-530,"Alpine, Inyo, Mono Counties CoC",2014,872.15,588.41,,,,2014,2010,1.07992447
CA-530,"Alpine, Inyo, Mono Counties CoC",2015,874.38,592.51,53,8,45,2015,2010,1.07864415
CA-530,"Alpine, Inyo, Mono Counties CoC",2016,892.11,581.62,130,11,119,2016,2010,1.06520643
CA-530,"Alpine, Inyo, Mono Counties CoC",2017,888.35,601.81,121,5,116,2017,2010,1.04298711
CA-530,"Alpine, Inyo, Mono Counties CoC",2018,865.41,624.29,157,1,156,2018,2010,1.01811977
CA-530,"Alpine, Inyo, Mono Counties CoC",2019,884.84,605.02,214,17,197,2019,2010,1.0
CA-531,Nevada County CoC,2010,1151.27,851.51,,,,2010,2010,1.17243736
CA-531,Nevada County CoC,2011,1158.01,837.12,,,,2011,2010,1.13656147
CA-531,Nevada County CoC,2012,1140.62,781.79,,,,2012,2010,1.11351777
